0.16,0.025673
0.161,0.024717
0.162,0.024398
0.163,0.016112
0.164,0.010376
0.165,0.0055953
0.166,-0.0084272
0.167,0.012288
0.168,0.014519
0.169,0.0091009
0.17,0.0024084
0.171,-0.0020533
0.172,0.0008149
0.173,0.0084635
0.174,0.017068
0.175,0.017387
0.176,0.0030458
0.177,0.0027271
0.178,0.0075075
0.179,0.0043205
0.18,-0.002372
0.181,-0.011933
0.182,-0.0052403
0.183,-0.014801
0.184,-0.0017346
0.185,0.0075075
0.186,-0.0030094
0.187,-0.016076
0.188,-0.015438
0.189,-0.0026907
0.19,0.0024084
0.191,0.015156
0.192,0.0036831
0.193,-0.0052403
0.194,-0.012889
0.195,-0.00014118
0.196,0.00017752
0.197,-0.0036468
0.198,-0.01257
0.199,-0.023406
0.2,-0.028505
0.201,-0.0020533
0.202,0.0033644
0.203,-0.012252
0.204,-0.010658
0.205,-0.011933
0.206,-0.0039655
0.207,0.0008149
0.208,0.0020897
0.209,-0.0084272
0.21,0.0030458
0.211,0.0049579
0.212,-0.002372
0.213,-0.006515
0.214,0.0052766
0.215,-0.019581
0.216,-0.025955
0.217,-0.0010973
0.218,0.012925
0.219,0.0094196
0.22,-0.011933
0.221,-0.015438
0.222,0.0020897
0.223,0.005914
0.224,-0.0036468
0.225,0.0078261
0.226,0.025673
0.227,0.0014523
0.228,0.0027271
0.229,0.0008149
0.23,-0.00014118
0.231,-0.0036468
0.232,-0.020219
0.233,-0.010977
0.234,0.02153
0.235,0.0036831
0.236,-0.0033281
0.237,0.0008149
0.238,0.00049621
0.239,-0.0042842
0.24,0.017068
0.241,0.02153
0.242,0.011013
0.243,0.0011336
0.244,-0.0026907
0.245,0.012607
0.246,0.019618
0.247,0.017706
0.248,-0.0014159
0.249,-0.017988
0.25,-0.020856
0.251,0.023761
0.252,0.019936
0.253,-0.018944
0.254,-0.0084272
0.255,0.010376
0.256,-0.0042842
0.257,0.017706
0.258,0.028222
0.259,0.026948
0.26,-0.0042842
0.261,-0.0036468
0.262,-0.010339
0.263,0.013244
0.264,0.031091
0.265,-0.0039655
0.266,-0.020538
0.267,-0.0033281
0.268,0.0091009
0.269,0.01898
0.27,0.0024084
0.271,0.0020897
0.272,0.0078261
0.273,0.0055953
0.274,0.017068
0.275,0.015156
0.276,0.0008149
0.277,-0.0093833
0.278,0.0142
0.279,0.0142
0.28,0.0020897
0.281,-0.0017346
0.282,-0.011614
0.283,-0.014164
0.284,0.00017752
0.285,0.005914
0.286,0.010057
0.287,-0.0014159
0.288,-0.0026907
0.289,0.00049621
0.29,-0.0010973
0.291,0.015156
0.292,-0.0017346
0.293,0.0078261
0.294,0.0033644
0.295,0.033959
0.296,0.0081448
0.297,-0.00014118
0.298,-0.013208
0.299,-0.032967
0.3,-0.021175
0.301,-0.026274
0.302,0.046388
0.303,0.023442
0.304,-0.0026907
0.305,-0.0077898
0.306,-0.010339
0.307,0.01165
0.308,0.040333
0.309,0.023123
0.31,-0.0068337
0.311,-0.00014118
0.312,0.034596
0.313,0.023442
0.314,0.015475
0.315,-0.0017346
0.316,-0.017351
0.317,0.001771
0.318,0.015156
0.319,0.020893
0.32,0.014837
0.321,0.0033644
0.322,-0.021494
0.323,0.011969
0.324,0.022167
0.325,0.011969
0.326,0.0071888
0.327,-0.0014159
0.328,0.015156
0.329,0.015475
0.33,0.0062327
0.331,-0.0061963
0.332,-0.002372
0.333,0.0014523
0.334,0.021211
0.335,-0.005559
0.336,-0.013526
0.337,-0.00014118
0.338,0.010694
0.339,0.029497
0.34,0.0084635
0.341,0.0027271
0.342,0.0097383
0.343,0.0068701
0.344,0.015475
0.345,0.0062327
0.346,-0.00077856
0.347,0.016112
0.348,0.036509
0.349,-0.046989
0.35,-0.03456
0.351,0.034915
0.352,0.025673
0.353,0.013244
0.354,0.0068701
0.355,-0.005559
0.356,0.005914
0.357,0.022486
0.358,0.028222
0.359,-0.011614
0.36,0.04097
0.361,-0.0061963
0.362,0.016112
0.363,0.015475
0.364,-0.0058777
0.365,-0.0093833
0.366,0.0040018
0.367,-0.010021
0.368,0.0097383
0.369,0.001771
0.37,-0.0081085
0.371,-0.014482
0.372,0.023761
0.373,-0.011295
0.374,0.015793
0.375,0.035234
0.376,-0.029461
0.377,-0.030098
0.378,0.0011336
0.379,0.011332
0.38,0.0030458
0.381,-0.010977
0.382,-0.0074711
0.383,-0.029142
0.384,0.005914
0.385,-0.015438
0.386,0.0062327
0.387,-0.0049216
0.388,0.0027271
0.389,0.0030458
0.39,0.005914
0.391,0.014519
0.392,0.012288
0.393,-0.030098
0.394,0.029816
0.395,0.011969
0.396,0.0027271
0.397,-0.0090646
0.398,0.01165
0.399,-0.017669
0.4,-0.015757
0.401,0.011332
0.402,-0.00077856
0.403,-0.0042842
0.404,-0.01257
0.405,-0.00045987
0.406,-0.028186
0.407,0.0062327
0.408,0.031409
0.409,0.017706
0.41,-0.041571
0.411,0.0062327
0.412,0.023123
0.413,0.015156
0.414,-0.035516
0.415,-0.021812
0.416,-0.0036468
0.417,-0.012889
0.418,0.0020897
0.419,0.025673
0.42,0.026948
0.421,-0.0093833
0.422,-0.00077856
0.423,0.019618
0.424,-0.013208
0.425,0.030772
0.426,0.024079
0.427,-0.012252
0.428,0.01675
0.429,0.02153
0.43,-0.01512
0.431,-0.0068337
0.432,0.0075075
0.433,0.0027271
0.434,0.016112
0.435,-0.012889
0.436,-0.009702
0.437,-0.012889
0.438,-0.00045987
0.439,0.01898
0.44,0.022486
0.441,0.022167
0.442,-0.013845
0.443,-0.0042842
0.444,-0.031054
0.445,0.0020897
0.446,0.031409
0.447,0.00017752
0.448,-0.017988
0.449,-0.042527
0.45,-0.032329
0.451,-0.024362
0.452,0.0087822
0.453,-0.0090646
0.454,-0.011933
0.455,-0.038384
0.456,-0.012252
0.457,-0.00014118
0.458,-0.00077856
0.459,-0.0087459
0.46,-0.0033281
0.461,-0.00014118
0.462,-0.015438
0.463,0.0014523
0.464,-0.017988
0.465,-0.024043
0.466,-0.013208
0.467,-0.0010973
0.468,-0.0090646
0.469,0.021849
0.47,-0.017988
0.471,-0.027867
0.472,-0.023724
0.473,-0.010658
0.474,0.022486
0.475,0.010057
0.476,-0.013845
0.477,0.016431
0.478,-0.00014118
0.479,-0.029461
0.48,-0.0039655
0.481,-0.020219
0.482,-0.029461
0.483,-0.040934
0.484,-0.023406
0.485,0.040014
0.486,0.0055953
0.487,-0.050495
0.488,-0.032329
0.489,-0.013208
0.49,-0.011295
0.491,-0.0049216
0.492,0.0078261
0.493,-0.015757
0.494,-0.031373
0.495,-0.0074711
0.496,0.0024084
0.497,0.0068701
0.498,-0.03934
0.499,-0.030098
0.5,-0.014801
0.501,-0.023724
0.502,-0.0049216
0.503,-0.024362
0.504,-0.0074711
0.505,-0.021812
0.506,-0.018944
0.507,0.001771
0.508,-0.0014159
0.509,-0.020219
0.51,-0.015757
0.511,-0.014482
0.512,-0.0017346
0.513,-0.0090646
0.514,-0.019263
0.515,-0.032648
0.516,-0.040615
0.517,-0.016076
0.518,-0.014482
0.519,-0.010339
0.52,-0.020538
0.521,-0.016713
0.522,-0.019263
0.523,-0.020219
0.524,-0.0087459
0.525,-0.01257
0.526,-0.01512
0.527,-0.03456
0.528,-0.016395
0.529,-0.0090646
0.53,-0.0039655
0.531,-0.023406
0.532,-0.039659
0.533,-0.026911
0.534,-0.01512
0.535,-0.010021
0.536,-0.019581
0.537,-0.012252
0.538,0.0008149
0.539,-0.013845
0.54,-0.0058777
0.541,0.011332
0.542,0.012607
0.543,0.0033644
0.544,-0.006515
0.545,-0.002372
0.546,-0.0020533
0.547,-0.0061963
0.548,-0.019263
0.549,-0.016395
0.55,0.00017752
0.551,-0.00077856
0.552,-0.010658
0.553,-0.03456
0.554,-0.011933
0.555,0.013881
0.556,0.012607
0.557,-0.0026907
0.558,-0.0033281
0.559,-0.01257
0.56,0.00017752
0.561,0.0049579
0.562,0.0008149
0.563,0.019618
0.564,0.0071888
0.565,-0.025637
0.566,-0.011933
0.567,-0.0084272
0.568,-0.00045987
0.569,0.013881
0.57,0.0071888
0.571,-0.0068337
0.572,-0.015438
0.573,-0.0052403
0.574,0.027266
0.575,0.0030458
0.576,0.0049579
0.577,-0.0093833
0.578,0.0097383
0.579,0.011332
0.58,-0.0033281
0.581,-0.011295
0.582,-0.012889
0.583,-0.025637
0.584,0.0055953
0.585,0.015793
0.586,-0.020538
0.587,-0.0081085
0.588,-0.0036468
0.589,-0.010339
0.59,-0.005559
0.591,0.010376
0.592,-0.0010973
0.593,-0.013845
0.594,0.00049621
0.595,0.001771
0.596,-0.0036468
0.597,-0.020538
0.598,-0.011933
0.599,-0.020538
0.6,-0.022768
0.601,-0.0071524
0.602,-0.00077856
0.603,-0.0090646
0.604,-0.026274
0.605,-0.0093833
0.606,0.0065514
0.607,-0.013526
0.608,-0.0068337
0.609,-0.010021
0.61,-0.0061963
0.611,-0.0074711
0.612,-0.0052403
0.613,-0.013208
0.614,-0.014801
0.615,-0.02978
0.616,-0.032648
0.617,-0.018625
0.618,-0.005559
0.619,-0.0026907
0.62,-0.027549
0.621,-0.018307
0.622,-0.011614
0.623,-0.016076
0.624,0.0008149
0.625,0.0011336
0.626,-0.017032
0.627,-0.013845
0.628,-0.002372
0.629,-0.0026907
0.63,-0.010977
0.631,-0.020538
0.632,-0.024043
0.633,-0.024681
0.634,-0.010658
0.635,-0.0049216
0.636,-0.016713
0.637,-0.024362
0.638,-0.021812
0.639,-0.015438
0.64,-0.020219
0.641,-0.012252
0.642,-0.0061963
0.643,-0.023087
0.644,-0.013526
0.645,-0.006515
0.646,-0.018944
0.647,-0.031692
0.648,-0.020219
0.649,-0.021494
0.65,-0.032329
0.651,-0.009702
0.652,-0.013208
0.653,-0.013845
0.654,-0.006515
0.655,-0.012889
0.656,0.00049621
0.657,-0.011933
0.658,0.020255
0.659,0.0024084
0.66,-0.0081085
0.661,-0.0084272
0.662,-0.0090646
0.663,-0.0026907
0.664,0.0036831
0.665,0.012288
0.666,-0.029461
0.667,-0.013845
0.668,0.001771
0.669,-0.002372
0.67,-0.017351
0.671,-0.0058777
0.672,-0.01257
0.673,0.015475
0.674,0.018343
0.675,-0.0010973
0.676,0.0094196
0.677,-0.011933
0.678,-0.018944
0.679,0.018024
0.68,0.0020897
0.681,0.0011336
0.682,-0.025318
0.683,-0.0090646
0.684,-0.00077856
0.685,0.0011336
0.686,0.011332
0.687,-0.011295
0.688,-0.011933
0.689,-0.017669
0.69,0.0030458
0.691,0.02153
0.692,-0.0042842
0.693,0.0055953
0.694,-0.017351
0.695,0.0024084
0.696,0.001771
0.697,-0.027867
0.698,-0.010021
0.699,-0.020219
0.7,-0.0081085
0.701,-0.0058777
0.702,-0.0010973
0.703,-0.03934
0.704,-0.019263
0.705,0.025673
0.706,-0.030417
0.707,-0.035197
0.708,0.013881
0.709,-0.0058777
0.71,0.00049621
0.711,-0.006515
0.712,0.0030458
0.713,-0.025955
0.714,-0.0039655
0.715,0.0011336
0.716,-0.037428
0.717,-0.010021
0.718,0.02631
0.719,-0.025955
0.72,-0.01257
0.721,-0.017669
0.722,-0.0093833
0.723,0.054037
0.724,0.021849
0.725,-0.017351
0.726,0.0011336
0.727,-0.009702
0.728,0.011013
0.729,0.030453
0.73,0.0091009
0.731,-0.020219
0.732,-0.020856
0.733,-0.0087459
0.734,-0.0036468
0.735,0.034915
0.736,-0.018307
0.737,-0.017351
0.738,-0.041253
0.739,-0.0046029
0.74,0.0030458
0.741,0.010376
0.742,0.0046392
0.743,-0.0084272
0.744,-0.010658
0.745,-0.016076
0.746,-0.011614
0.747,-0.030736
0.748,-0.0049216
0.749,-0.033285
0.75,-0.034241
0.751,-0.024362
0.752,0.014837
0.753,-0.023087
0.754,-0.049857
0.755,-0.027867
0.756,-0.030736
0.757,-0.00014118
0.758,0.0062327
0.759,0.0097383
0.76,-0.02723
0.761,-0.01512
0.762,-0.038384
0.763,0.014837
0.764,0.0030458
0.765,0.011332
0.766,-0.010658
0.767,-0.025637
0.768,-0.0020533
0.769,0.010057
0.77,0.0075075
0.771,0.0094196
0.772,-0.019581
0.773,0.0071888
0.774,0.019618
0.775,0.033003
0.776,0.001771
0.777,-0.0052403
0.778,0.0097383
0.779,0.023761
0.78,-0.011933
0.781,-0.017032
0.782,-0.0087459
0.783,-0.0077898
0.784,0.0078261
0.785,0.0097383
0.786,-0.011614
0.787,-0.011614
0.788,-0.012889
0.789,-0.025318
0.79,-0.006515
0.791,0.015475
0.792,-0.0026907
0.793,0.0020897
0.794,0.005914
0.795,-0.019263
0.796,-0.016713
0.797,0.0068701
0.798,0.0055953
0.799,-0.011933
0.8,-0.059099
0.801,-0.020219
0.802,0.039695
0.803,0.018343
0.804,-0.024681
0.805,-0.0039655
0.806,0.013563
0.807,-0.014482
0.808,0.019618
0.809,0.02153
0.81,0.048619
0.811,-0.03711
0.812,-0.041571
0.813,0.047663
0.814,0.025354
0.815,0.0071888
0.816,-0.024043
0.817,-0.015438
0.818,0.020574
0.819,0.0033644
0.82,-0.00014118
0.821,-0.0074711
0.822,-0.00077856
0.823,0.00049621
0.824,0.0052766
0.825,0.02153
0.826,-0.016076
0.827,-0.020219
0.828,-0.0014159
0.829,0.0033644
0.83,0.0094196
0.831,-0.0093833
0.832,-0.017669
0.833,-0.018307
0.834,-0.011614
0.835,-0.005559
0.836,-0.0077898
0.837,-0.00014118
0.838,0.0081448
0.839,-0.014164
0.84,-0.01512
0.841,0.0094196
0.842,-0.0061963
0.843,-0.020219
0.844,-0.010339
0.845,0.020255
0.846,-0.0039655
0.847,-0.028505
0.848,-0.025318
0.849,-0.03201
0.85,-0.026911
0.851,-0.021494
0.852,-0.027867
0.853,-0.020219
0.854,-0.032648
0.855,-0.031692
0.856,-0.014164
0.857,-0.010658
0.858,0.00017752
0.859,-0.029142
0.86,-0.035197
0.861,-0.020856
0.862,0.011332
0.863,-0.0017346
0.864,-0.027867
0.865,-0.024043
0.866,-0.018307
0.867,0.0052766
0.868,0.0033644
0.869,-0.011614
0.87,0.0011336
0.871,0.0043205
0.872,-0.011295
0.873,-0.020538
0.874,0.019618
0.875,-0.0017346
0.876,-0.010977
0.877,-0.0017346
0.878,-0.0033281
0.879,-0.024999
0.88,0.01898
0.881,-0.005559
0.882,-0.032648
0.883,-0.076627
0.884,-0.05655
0.885,-0.022768
0.886,-0.0026907
0.887,0.02631
0.888,-0.015757
0.889,0.020574
0.89,-0.027867
0.891,-0.042846
0.892,0.00049621
0.893,0.0055953
0.894,0.0011336
0.895,0.041926
0.896,0.0049579
0.897,0.023761
0.898,-0.0036468
0.899,-0.030417
0.9,-0.0017346
0.901,-0.010977
0.902,-0.018307
0.903,-0.020219
0.904,-0.035197
0.905,-0.025955
0.906,-0.0199
0.907,-0.031054
0.908,-0.017669
0.909,-0.05655
0.91,-0.073122
0.911,-0.035516
0.912,-0.0199
0.913,0.012925
0.914,-0.032329
0.915,-0.083639
0.916,-0.082364
0.917,-0.033604
0.918,-0.037747
0.919,0.0008149
0.92,-0.043483
0.921,-0.0074711
0.922,0.030453
0.923,0.0043205
0.924,-0.011295
0.925,-0.048583
0.926,0.0052766
0.927,0.070927
0.928,0.012288
0.929,0.040333
0.93,0.020574
0.931,0.029497
0.932,0.021211
0.933,-0.0046029
0.934,0.0483
0.935,0.040333
0.936,0.051487
0.937,0.044476
0.938,0.0483
0.939,0.052124
0.94,0.032047
0.941,0.027266
0.942,0.031728
0.943,0.032047
0.944,0.042245
0.945,0.038739
0.946,0.047663
0.947,0.0087822
0.948,0.013244
0.949,-0.0014159
0.95,0.016112
0.951,0.018343
0.952,0.025673
0.953,0.0049579
0.954,0.023442
0.955,-0.00014118
0.956,-0.0049216
0.957,0.014837
0.958,0.014519
0.959,0.005914
0.96,-0.012889
0.961,0.0043205
0.962,-0.0042842
0.963,0.0027271
0.964,-0.00045987
0.965,-0.010977
0.966,-0.042846
0.967,-0.026911
0.968,-0.018625
0.969,-0.0199
0.97,-0.020219
0.971,-0.023087
0.972,-0.010658
0.973,-0.01512
0.974,-0.012889
0.975,-0.028824
0.976,-0.014164
0.977,-0.011614
0.978,-0.014482
0.979,-0.011295
0.98,-0.0087459
0.981,-0.0042842
0.982,-0.0061963
0.983,-0.013208
0.984,-0.021812
0.985,-0.0093833
0.986,0.0062327
0.987,0.0020897
0.988,0.0036831
0.989,0.0040018
0.99,-0.016395
0.991,0.013881
0.992,0.018662
0.993,0.0097383
0.994,0.0081448
0.995,0.0094196
0.996,-0.0010973
0.997,0.0040018
0.998,0.025036
0.999,-0.014801
1,-0.034879
1.001,-0.0049216
1.002,0.020893
1.003,-0.0030094
1.004,0.01165
1.005,-0.0017346
1.006,-0.0014159
1.007,0.025036
1.008,0.0078261
1.009,-0.033923
1.01,0.0043205
1.011,0.025673
1.012,0.0030458
1.013,0.0030458
1.014,0.0084635
1.015,0.016112
1.016,-0.03934
1.017,-0.010658
1.018,0.023123
1.019,0.016431
1.02,-0.01512
1.021,-0.0046029
1.022,-0.013845
1.023,0.0049579
1.024,0.019618
1.025,0.023761
1.026,-0.016076
1.027,-0.0049216
1.028,0.0081448
1.029,0.020893
1.03,-0.00014118
1.031,-0.015438
1.032,-0.006515
1.033,-0.038066
1.034,0.0008149
1.035,-0.0017346
1.036,0.0081448
1.037,-0.012889
1.038,-0.021812
1.039,-0.0049216
1.04,0.032047
1.041,0.01675
1.042,-0.037747
1.043,-0.011295
1.044,0.0094196
1.045,0.005914
1.046,0.0078261
1.047,-0.0052403
1.048,-0.017669
1.049,-0.024043
1.05,-0.016395
1.051,0.010694
1.052,0.012925
1.053,0.02886
1.054,-0.052726
1.055,-0.048264
1.056,0.027904
1.057,0.011969
1.058,0.037783
1.059,-0.013845
1.06,-0.044121
1.061,-0.023087
1.062,0.01165
1.063,-0.0077898
1.064,-0.021494
1.065,-0.0068337
1.066,0.0071888
1.067,-0.0058777
1.068,-0.038384
1.069,-0.020856
1.07,0.0097383
1.071,0.001771
1.072,0.0091009
1.073,0.0033644
1.074,0.015156
1.075,-0.0020533
1.076,0.005914
1.077,0.0094196
1.078,0.0071888
1.079,0.02153
1.08,0.0049579
1.081,0.011013
1.082,-0.0036468
1.083,-0.033285
1.084,0.0055953
1.085,0.020574
1.086,0.016431
1.087,-0.012889
1.088,-0.0074711
1.089,0.0043205
1.09,0.016431
1.091,0.0049579
1.092,0.022167
1.093,0.010057
1.094,-0.0087459
1.095,0.013244
1.096,0.019618
1.097,0.0068701
1.098,0.0043205
1.099,-0.0036468
1.1,-0.022768
1.101,0.0097383
1.102,0.0071888
1.103,-0.010021
1.104,0.012288
1.105,0.013244
1.106,-0.042209
1.107,-0.0030094
1.108,0.013244
1.109,-0.0010973
1.11,0.0097383
1.111,0.0036831
1.112,-0.0046029
1.113,-0.014482
1.114,-0.0036468
1.115,-0.0081085
1.116,-0.046989
1.117,-0.016395
1.118,0.018024
1.119,-0.0052403
1.12,-0.027867
1.121,-0.032329
1.122,-0.022768
1.123,0.0030458
1.124,-0.0010973
1.125,-0.0090646
1.126,-0.025318
1.127,0.0049579
1.128,0.0062327
1.129,-0.010658
1.13,-0.0042842
1.131,-0.012889
1.132,-0.0087459
1.133,-0.03201
1.134,0.0008149
1.135,0.023761
1.136,-0.0077898
1.137,0.0040018
1.138,0.0068701
1.139,-0.012252
1.14,0.025673
1.141,0.0020897
1.142,-0.00045987
1.143,0.0024084
1.144,-0.00045987
1.145,-0.017351
1.146,0.016112
1.147,0.011013
1.148,-0.010658
1.149,-0.036472
1.15,-0.013526
1.151,-0.0084272
1.152,-0.02978
1.153,-0.012889
1.154,-0.0061963
1.155,-0.032967
1.156,-0.014801
1.157,0.019936
1.158,0.00049621
1.159,-0.0093833
1.16,-0.02245
1.161,-0.017669
1.162,-0.032648
1.163,0.020574
1.164,0.00049621
1.165,0.011013
1.166,-0.0061963
1.167,-0.036472
1.168,-0.0071524
1.169,0.0094196
1.17,-0.0061963
1.171,0.0071888
1.172,0.0024084
1.173,-0.041571
1.174,0.02153
1.175,0.0068701
1.176,-0.0033281
1.177,0.0094196
1.178,-0.012889
1.179,0.022486
1.18,-0.002372
1.181,-0.02245
1.182,-0.024043
1.183,-0.025637
1.184,0.013563
1.185,0.0020897
1.186,-0.00014118
1.187,0.0033644
1.188,-0.032648
1.189,-0.00014118
1.19,-0.005559
1.191,0.023123
1.192,-0.00014118
1.193,-0.027867
1.194,-0.0017346
1.195,-0.0026907
1.196,0.023442
1.197,-0.015438
1.198,-0.035516
1.199,-0.029461
1.2,0.0024084
1.201,-0.0049216
1.202,-0.0087459
1.203,-0.030098
1.204,-0.024681
1.205,-0.024362
1.206,-0.010021
1.207,-0.0042842
1.208,-0.0084272
1.209,-0.0039655
1.21,-0.0081085
1.211,-0.01257
1.212,-0.013208
1.213,-0.013526
1.214,-0.011295
1.215,-0.043483
1.216,-0.0081085
1.217,-0.035516
1.218,0.014519
1.219,-0.0014159
1.22,-0.024681
1.221,-0.026274
1.222,-0.010658
1.223,-0.046989
1.224,-0.00014118
1.225,0.030453
1.226,0.0024084
1.227,-0.023087
1.228,-0.023724
1.229,-0.002372
1.23,0.030772
1.231,0.016112
1.232,-0.052088
1.233,-0.037747
1.234,0.018024
1.235,0.042564
1.236,0.0040018
1.237,-0.022131
1.238,0.016112
1.239,0.0027271
1.24,0.010057
1.241,0.0081448
1.242,0.020255
1.243,0.0078261
1.244,0.0091009
1.245,-0.036153
1.246,-0.0010973
1.247,0.011013
1.248,0.0091009
1.249,-0.036472
1.25,-0.015757
1.251,-0.0087459
1.252,-0.0090646
1.253,-0.0014159
1.254,0.0046392
1.255,-0.033604
1.256,-0.032329
1.257,-0.025955
1.258,-0.0081085
1.259,0.019936
1.26,0.010694
1.261,-0.0077898
1.262,-0.017032
1.263,-0.017669
1.264,-0.0052403
1.265,-0.03201
1.266,-0.024362
1.267,-0.01512
1.268,-0.0039655
1.269,-0.002372
1.27,0.0094196
1.271,-0.015757
1.272,-0.033604
1.273,-0.012252
1.274,0.015475
1.275,0.012607
1.276,0.0043205
1.277,-0.018625
1.278,-0.017988
1.279,0.010376
1.28,-0.0058777
1.281,-0.0046029
1.282,-0.0087459
1.283,-0.020219
1.284,-0.0052403
1.285,0.0062327
1.286,-0.0010973
1.287,-0.0058777
1.288,-0.0042842
1.289,-0.018944
1.29,-0.0077898
1.291,-0.0049216
1.292,0.014837
1.293,-0.0033281
1.294,-0.011933
1.295,-0.0042842
1.296,-0.0068337
1.297,-0.011933
1.298,-0.030417
1.299,-0.036791
1.3,-0.017669
1.301,-0.01257
1.302,-0.013526
1.303,-0.028186
1.304,-0.019263
1.305,-0.0081085
1.306,0.0036831
1.307,-0.013845
1.308,0.0020897
1.309,-0.029142
1.31,-0.032648
1.311,-0.002372
1.312,0.018343
1.313,0.023442
1.314,-0.017669
1.315,-0.027867
1.316,-0.00014118
1.317,-0.0081085
1.318,-0.012252
1.319,0.0065514
1.32,-0.017032
1.321,0.016431
1.322,-0.011933
1.323,0.0094196
1.324,0.026948
1.325,-0.0058777
1.326,-0.016713
1.327,-0.00014118
1.328,0.019618
1.329,0.016431
1.33,-0.0077898
1.331,-0.014801
1.332,-0.02245
1.333,-0.017669
1.334,-0.010021
1.335,0.00017752
1.336,0.0030458
1.337,-0.026911
1.338,-0.0061963
1.339,-0.014164
1.34,-0.035835
1.341,-0.0090646
1.342,0.0062327
1.343,-0.0084272
1.344,-0.044758
1.345,-0.0090646
1.346,-0.016395
1.347,-0.019263
1.348,-0.053682
1.349,0.005914
1.35,-0.035197
1.351,-0.068023
1.352,0.011332
1.353,0.0046392
1.354,-0.043802
1.355,-0.0199
1.356,-0.028186
1.357,0.0071888
1.358,-0.0090646
1.359,-0.029142
1.36,-0.0010973
1.361,0.011332
1.362,0.021849
1.363,0.0008149
1.364,-0.031373
1.365,-0.00045987
1.366,-0.029461
1.367,0.0084635
1.368,0.035871
1.369,-0.013526
1.37,-0.02723
1.371,0.023442
1.372,0.0024084
1.373,-0.0052403
1.374,0.013244
1.375,0.016112
1.376,0.012925
1.377,-0.014164
1.378,0.017068
1.379,-0.002372
1.38,0.0068701
1.381,-0.002372
1.382,-0.0090646
1.383,-0.010977
1.384,-0.002372
1.385,-0.010658
1.386,-0.017988
1.387,-0.01512
1.388,0.0008149
1.389,-0.013526
1.39,-0.0087459
1.391,-0.00014118
1.392,-0.043802
1.393,-0.038384
1.394,-0.020856
1.395,-0.037428
1.396,0.063279
1.397,-0.0026907
1.398,-0.047626
1.399,-0.048901
1.4,-0.024681
1.401,-0.036153
1.402,0.020255
1.403,-0.0071524
